-122963	М	М'ястківський Андрій	Андрій		М'ястківський	
-122962	М	Мірошниченко Олександр	Олександр		Мірошниченко	
-122961	М	Манжара Іван	Іван		Манжара	
-122960	М	Маківчук Федір	Федір		Маківчук	
-122959	Л	Лук'яненко Олександр	Олександр		Лук'яненко	
-122958	Л	Лігостов Вільям	Вільям		Лігостов	
-122957	Л	Лагода Віктор	Віктор		Лагода	
-122956	Л	Лагода Валентин	Валентин		Лагода	
-122955	К	Круковець Овсій	Овсій		Круковець	
-122954	К	Кругляк Юрій	Юрій		Кругляк	
-122953	К	Крижановський Андрій	Андрій		Крижановський	
-122952	К	Красюк Петро	Петро		Красюк	
-122951	К	Коцюбинський Андрій	Андрій		Коцюбинський	
-122950	К	Королевич Ярослав	Ярослав		Королевич	
-122949	К	Комаров Леонід	Леонід		Комаров	
-122948	К	Колодійчук Євген	Євген		Колодійчук	
-122947	К	Ковінька Олександр	Олександр		Ковінька	
-122946	К	Коваль Віталій	Віталій		Коваль	
-122945	К	Князюк Валерій	Валерій		Князюк	
-122944	І	Іщенко Юрій	Юрій		Іщенко	
-122943	З	Золотарьов Володимир	Володимир		Золотарьов	
-122942	Д	Дяченко Кость	Кость		Дяченко	
-122941	Д	Дудар Євген	Євген		Дудар	
-122940	Д	Дубицький Никанор	Никанор		Дубицький	
-122939	Д	Дуб Валентина	Валентина		Дуб	
-122938	Д	Дмитрієв Микола	Микола		Дмитрієв	
-122937	Г	Губенко Володимир	Володимир		Губенко	
-122936	Г	Гунько Віталій	Віталій		Гунько	
-122935	Г	Грузин Валерій	Валерій		Грузин	
-122934	Г	Гришко Петро	Петро		Гришко	
-122933	Г	Гнідець Любов	Любов		Гнідець	
-122932	Г	Глазовий Павло	Павло		Глазовий	
-122931	Г	Гарматюк Анатолій	Анатолій		Гарматюк	
-122930	Г	Гайдай Іван	Іван		Гайдай	
-122929	В	Вусик Олексій	Олексій		Вусик	
-122928	Б	Бондарчук Леонід	Леонід		Бондарчук	
-122927	Б	Бондаренко Володимир	Володимир		Бондаренко	
-122926	Б	Большак Василь	Василь		Большак	
-122925	Б	Білоус Дмитро	Дмитро		Білоус	
-122924	Б	Білецький Михайло	Михайло		Білецький	
-122923	Б	Бакланов Віктор	Віктор		Бакланов	
-122922	К	Карпенко Микола	Микола		Карпенко	
-122921	Ч	Черногуз Олег	Олег		Черногуз	
-122853	М	Микитин Теодор	Теодор		Микитин	
-122825	М	Мопассан Гі де	Гі	де	Мопассан	
-122802	Б	Бронте Емілія	Емілія		Бронте	
-122785	М	Місіма Юкіо	Юкіо		Місіма	
-122784	Х	Хосі Сін’їті	Сін’їті		Хосі	
-122781	С	Сосекі Нацуме	Нацуме		Сосекі	
-122780	О	Ое Кендзабуро	Кендзабуро		Ое	
-122730	О	Осташко Тетяна	Тетяна		Осташко	
-122729	Т	Терещенко Юрій	Юрій		Терещенко	
-122705	Є	Єрмолаєв Юрій Іванович	Юрій	Іванович	Єрмолаєв	
-122652	К	Корний Дара	Дара		Корний	
-122637	А	Андрухович София	София		Андрухович	
-122636	Х	Хуго-Бадер Яцек	Яцек		Хуго-Бадер	
-122631	С	Самчук Улас Олексійович	Улас	Олексійович	Самчук	
-122381	Л	Лосєв Ігор Васильович	Ігор	Васильович	Лосєв	
-122340	Є	Єнні Цое	Цое		Єнні	
-121931	Д	Димитрий			Димитрий	
-121870	Ф	Френк Герберт	Герберт		Френк	
-121829	Ґ	Ґранже Жан-Крістоф Крістоф	Жан-Крістоф	Крістоф	Ґранже	
-121773	Х	Хейґ Метт	Метт		Хейґ	
-121633	А	Айзек Азімов	Азімов		Айзек	
-121621	С	Степаненко Дмитро	Дмитро		Степаненко	
-121438	D	DOHNER ЛОРЕН ДОНЕР / LAURANN	ЛОРЕН ДОНЕР / LAURANN		DOHNER	
-121223	Р	Рибаков Анатолій Наумович	Анатолій	Наумович	Рибаков	
-121078	Р	Ряполова Марія	Марія		Ряполова	
-120874	К	Комаринська 3. М.	3.	М.	Комаринська	
-120873	Д	Дорофєєва Н. В.	Н.	В.	Дорофєєва	
-120872	К	Конфуцій			Конфуцій	
-120871	Д	Дюма Олександр	Олександр		Дюма	
-120870	Д	Дейчаківський Микола	Микола		Дейчаківський	
-120869	М	Майн Рід Томас	Томас		Майн Рід	
-120868	Л	Лоський Ігор	Ігор		Лоський	
-120867	С	Самійленко Степан	Степан		Самійленко	
-120866	Ґ	Ґадамер Ганс-Ґеорґ	Ганс-Ґеорґ		Ґадамер	
-120865	У	Умарбеков Ульмас Рахімбекович	Ульмас	Рахімбекович	Умарбеков	
-120864	І	Івахненко Олександр	Олександр		Івахненко	
-120863	С	Самбук Ростислав Федосеевич	Ростислав	Федосеевич	Самбук	
-120862	М	Монкевич Борис	Борис		Монкевич	
-120861	Г	Гончаренко Аверкій	Аверкій		Гончаренко	
-120860	Г	Габсбурґ Вільгельм	Вільгельм		Габсбурґ	
-120859	Н	Небелюк Ярослав	Ярослав		Небелюк	
-120855	К	Купер Джеймс Фенімор	Джеймс	Фенімор	Купер	
-120854	Г	Гануш Павел	Павел		Гануш	
-120853	Г	Гоголь Микола Васильович	Микола	Васильович	Гоголь	
-120852	Р	Ребет Лев	Лев		Ребет	
-120851	З	Збих Анджей	Анджей		Збих	
-120850	С	Селкудяну Петре	Петре		Селкудяну	
-120849	Ч	Чумак Іван Володимирович	Іван	Володимирович	Чумак	
-120848	В	Виходець Давид Ігорович	Давид	Ігорович	Виходець	
-120847	К	Канигін Юрій Михайлович	Юрій	Михайлович	Канигін	
-120845	К	Квиличи Фолько	Фолько		Квиличи	
-120844	К	Кейдін Мартін	Мартін		Кейдін	
-120843	І	Іванченко Олександр	Олександр		Іванченко	
-120842	Р	Родригес Альберто	Альберто		Родригес	
-120841	С	Ситіна Тетяна Григорівна	Тетяна	Григорівна	Ситіна	
-120840	С	Скорін Ігор Дмитрович	Ігор	Дмитрович	Скорін	
-120839	М	Мартель Рене	Рене		Мартель	
-120838	Б	Борщак Ілько	Ілько		Борщак	
-120837	С	Сенченко Микола	Микола		Сенченко	
-120826	Л	Лускач Рудольф	Рудольф		Лускач	
-120825	У	Усиченко Юрій Іванович	Юрій	Іванович	Усиченко	
-120824	В	Воїнов Олексндр Ісаєвич	Олексндр	Ісаєвич	Воїнов	
-120823	К	Козакевич Микола	Микола		Козакевич	
-120822	М	Майн Рід	Рід		Майн	
-120821	Ш	Шелковенко Олександра	Олександра		Шелковенко	
-120820	В	Вілкінсон Брюс	Брюс		Вілкінсон	
-120819	К	Коваль Роман Петрович	Роман	Петрович	Коваль	
-120818	П	Полевой Ринат Петрович	Ринат	Петрович	Полевой	
-120817	Б	Бург Мар'яна	Мар'яна		Бург	
-120816	Б	Брянцев Георгій Михайлович	Георгій	Михайлович	Брянцев	
-120815	Ф	Фелькнер Бенно	Бенно		Фелькнер	
-120814	Г	Гайдеґґер Мартін	Мартін		Гайдеґґер	
-120813	Н	Насібов Олександр Ашотович	Олександр	Ашотович	Насібов	
-120812	К	Коваль Роман	Роман		Коваль	
-120806	Ф	Фукунага Такехіко	Такехіко		Фукунага	
-120805	Є	Єфіменко Тарас	Тарас		Єфіменко	
-120804	В	Веллс Герберт	Герберт		Веллс	
-120803	Д	Джангіров Дмитро	Дмитро		Джангіров	
-120802	К	Кінґ Стівен	Стівен		Кінґ	
-120801	Р	Ролінґ Джоан К.	Джоан	К.	Ролінґ	
-120800	С	Савченко Микола Олексійович	Микола	Олексійович	Савченко	
-120799	Т	Томенко Микола Володимирович	Микола	Володимирович	Томенко	
-120798	С	Стівенсон Роберт Люїс	Роберт	Люїс	Стівенсон	
-120797	Ш	Шевчук Валерiй	Валерiй		Шевчук	
-120796	К	Коретнюк Юрко	Юрко		Коретнюк	
-120794	Ф	Флемінг Ян	Ян		Флемінг	
-120793	Ч	Чухліб Василь Васильович	Василь	Васильович	Чухліб	
-120449	Л	Люїс Клайв Стейплз	Клайв Стейплз		Люїс	
-120375	Г	Гайворонський Василь	Василь		Гайворонський	
-120325	Ч	Честертон Ґілберт К.	Ґілберт К.		Честертон	
-120305	Б	Беккет Семюел	Семюел		Беккет	
-120273	Н	Ніка НІКАЛЕО	НІКАЛЕО		Ніка	
-120272	М	Мочча Федеріко	Федеріко		Мочча	
-120261	М	Мак'юен Ієн	Ієн		Мак'юен	
-120216	Н	Новік Андрій	Андрій		Новік	
-120196	М	Мак'юен Іен	Іен		Мак'юен	
-120181	М	Микитчак Тарас	Тарас		Микитчак	
-120180	М	Микитчак Галина	Галина		Микитчак	
-120037	Б	Белей Любомир Омелянович	Любомир	Омелянович	Белей	
-120036	С	Солдатенко Валерій	Валерій		Солдатенко	
-119872	М	Мицик Юрій	Юрій		Мицик	
-119864	Т	Тагліна Юлія	Юлія		Тагліна	
-119863	У	Ушкалов Леонід	Леонід		Ушкалов	
-119862	Х	Хаврук Ярослав Ярославович	Ярослав	Ярославович	Хаврук	
-119861	У	Ушкалов Леонид	Леонид		Ушкалов	
-119860	Ч	Частій Р. В.	Р.	В.	Частій	
-119859	Ж	Журавлев Д. В.	Д.	В.	Журавлев	
-119858	Л	Леп'явко С.	С.		Леп'явко	
-119857	В	Воронін Вiктор Миколайович	Вiктор	Миколайович	Воронін	
-119856	Т	Табачник Дмитрo	Дмитрo		Табачник	
-119855	Ш	Швець С.	С.		Швець	
-119842	К	Коляда І. А.	І.	А.	Коляда	
-119841	Б	Биба Євген	Євген		Биба	
-119812	З	Зима Василь	Василь		Зима	
-119810	Я	Яріш Ярослав	Ярослав		Яріш	
-119808	Г	Гончар Леся	Леся		Гончар	
-119807	Н	Найда Руслан	Руслан		Найда	
-119805	Г	Гуцуляк Олег	Олег		Гуцуляк	
-119803	Л	Лузіна Лада	Лада		Лузіна	
-119700	Г	Гаврилів Тимофій	Тимофій		Гаврилів	
-119697	С	Савченко Тетяна	Тетяна		Савченко	
-119689	Б	Бронте Анна	Анна		Бронте	
-119686	М	Малігон Анна	Анна		Малігон	
-119685	Н	Нестеренко Володимир «Адольфич»	Володимир	«Адольфич»	Нестеренко	
-119371	Ч	Чаплін Сід	Сід		Чаплін	
-118968	Т	Тойбін Колм	Колм		Тойбін	
-118814	Ц	Цінцірук Андрій	Андрій		Цінцірук	
-118811	К	Кіровіц Юджин Овідіу	Юджин	Овідіу	Кіровіц	
-118678	В	Ворзельська Генечка	Генечка		Ворзельська	
-118672	К	Кушнєрова Наталія Павлівна	Наталія	Павлівна	Кушнєрова	
-118627	Д	Дуґлас Ллойд К.	Ллойд	К.	Дуґлас	
-118167	Ш	Шкляр Василий Николаевич	Василий	Николаевич	Шкляр	
-118007	К	Кудрицький Валентин Олександрович	Валентин	Олександрович	Кудрицький	
-118006	К	Кудрицкий Валентин Олександрович	Валентин	Олександрович	Кудрицкий	
-117993	Я	Ярош Дмитро Анатолійович	Дмитро	Анатолійович	Ярош	
-117743	О	Оксана Форостина	Форостина		Оксана	
-117676	П	Полідорі Джон Вільям	Джон	Вільям	Полідорі	
-117675	Ш	Шеллі Мері	Мері		Шеллі	
-117268	С	Стельмах С.	С.		Стельмах	
-117267	П	Перов Л.	Л.		Перов	
-117266	К	Казаров Л.	Л.		Казаров	
-117265	С	Сафронов Юрій Павлович	Юрій	Павлович	Сафронов	
-117262	E	Evgeny Vasiliev	Evgeny Vasiliev			
-117257	Л	Лоцманенко Юрій	Юрій		Лоцманенко	
-117256	Ш	Шиян Леонід	Леонід		Шиян	
-117255	Ф	Філановський Григорій	Григорій		Філановський	
-117254	М	Михановський Володимир	Володимир		Михановський	
-117253	Д	Дашкіев Микола	Микола		Дашкіев	
-117252	П	Перов Леонід	Леонід		Перов	
-117251	М	Михайлов Володимир Дмитрович	Володимир	Дмитрович	Михайлов	
-117196	Б	Бедзик Юрій Дмитрович	Юрій	Дмитрович	Бедзик	
-117135	М	Малик Владимир	Владимир		Малик	
-117078	К	Кисельов Валерій	Валерій		Кисельов	
-117077	Ш	Шаров Володимир	Володимир		Шаров	
-117076	Г	Григорук Анатолій	Анатолій		Григорук	
-117075	Л	Логвиненко Іван	Іван		Логвиненко	
-117074	Д	Дмитренко Юрій	Юрій		Дмитренко	
-116995	Г	Грицак Павло	Павло		Грицак	
-116989	Н	Ненацький Збігнєв	Збігнєв		Ненацький	
-116950	Б	Бабенко Віталій	Віталій		Бабенко	
-116949	К	Косенко Юрій	Юрій		Косенко	
-116947	Т	Тушель Карл Гайнц	Карл	Гайнц	Тушель	
-116946	Т	Тенн Вільям	Вільям		Тенн	
-116945	Б	Брошкевич Єжи	Єжи		Брошкевич	
-116944	З	Заліський Володимир	Володимир		Заліський	
-116943	М	Михайлов Володимир	Володимир		Михайлов	
-116906	К	Кукоб Євген	Євген		Кукоб	
-116905	Л	Ларін Михайло	Михайло		Ларін	
-116904	П	Попов Євген	Євген		Попов	
-116777	Я	Ягупова Світлана	Світлана		Ягупова	
-116776	Н	Нейдінг Михайло	Михайло		Нейдінг	
-116775	М	Маслов Віктор	Віктор		Маслов	
-116765	Ш	Шнерх Сергій	Сергій		Шнерх	
-116760	К	Кургузов Сергій	Сергій		Кургузов	
-116613	К	Кидрук Макс	Макс		Кидрук	
-116498	Я	Яневський Данило	Данило		Яневський	
-116490	Л	Ликович Ірися	Ірися		Ликович	
-116478	Ц	Цибулько Володимир	Володимир		Цибулько	
-116477	Б	Бондар Андрій	Андрій		Бондар	
-116443	Л	Лукащук Христина	Христина		Лукащук	
-116327	Б	Бекман Франк Карстен, Карел	Франк	Карстен, Карел	Бекман	
-115968	П	Пишнюк Тетяна	Тетяна		Пишнюк	
-115890	А	Архілох			Архілох	
-115889	А	Анахарсис			Анахарсис	
-115888	Х	Хілон			Хілон	
-115887	П	Періандр			Періандр	
-115886	К	Клеобул			Клеобул	
-115885	П	Піттак			Піттак	
-115884	Б	Біант			Біант	
-115883	К	Катон Марк Порцій	Марк Порцій		Катон	
-115882	О	Октавіан			Октавіан	
-115881	Т	Тукціан			Тукціан	
-115880	Л	Луксорій			Луксорій	
-115879	Т	Тіберіан			Тіберіан	
-115878	П	Пентадій			Пентадій	
-115877	А	Алкім			Алкім	
-115876	Л	Луперк Сульпіцій	Сульпіцій		Луперк	
-115875	Ф	Флор			Флор	
-115874	А	Алкуїн			Алкуїн	
-115873	М	Максиміан			Максиміан	
-115872	Б	Боецій Аніцій Манлій Торкват Северин	Аніцій Манлій Торкват Северин		Боецій	
-115871	А	Авіан			Авіан	
-115870	Р	Рутілій Намаціан Клавдій	Клавдій		Рутілій Намаціан	
-115869	К	Клавдіан Клавдій	Клавдій		Клавдіан	
-115868	А	Авсоній Децім Магн	Децім Магн		Авсоній	
-115867	Н	Немесіан Марк Аврелій Олімпій	Марк Аврелій Олімпій		Немесіан	
-115866	М	Марціал Марк Валерій	Марк Валерій		Марціал	
-115865	П	Петроній Арбітр Гай	Гай		Петроній Арбітр	
-115864	С	Симфосій			Симфосій	
-115863	С	Содомора Андрій	Андрій		Содомора	
-115840	П	Пуллман Філіп	Філіп		Пуллман	
-115809	Ж	Желяхни Роджер	Роджер		Желяхни	
-115771	Ш	Шей Тоні	Тоні		Шей	
-115770	Р	Річмонд Мішель	Мішель		Річмонд	
-115761	Б	Бажов Павло	Павло		Бажов	
-115735	К	Кукобака Михась	Михась		Кукобака	
-115733	А	Анонім			Анонім	
-115707	Д	Джордж Джесіка Дей	Джесіка Дей		Джордж	
-115706	Е	Еріксон Ева	Ева		Еріксон	
-115703	Г	Гарпер Джейн	Джейн		Гарпер	
-115664	Я	Яцек Дукай	Дукай		Яцек	
-115611	П	Покровський Сергій	Сергій		Покровський	
-115591	Д	Драгт Тонке	Тонке		Драгт	
-115525	К	Криштопа Олег	Олег		Криштопа	
-115511	Х	Хьовелт Томас Олде	Томас Олде		Хьовелт	
-115469	Р	Річард ТЕМПЛАР	ТЕМПЛАР		Річард	
-115467	Ґ	Ґрішем Джон	Джон		Ґрішем	
-115456	Л	Лаюк Мирослав	Мирослав		Лаюк	
-115427	Н	Несс Патрік	Патрік		Несс	
-115367	Ц	Цисінь Лю	Лю		Цисінь	
-115329	Г	Говард Лавкрафт	Лавкрафт		Говард	
-115270	Г	Гілл Джо	Джо		Гілл	
-115214	Ж	Желязни Роджер	Роджер		Желязни	
-115184	Ж	Жаббур Дуейги	Жаббур	Дуейги		
-115183	Л	Лівін Марк	Марк		Лівін	
-114909	Т	Тушинська Аґата	Аґата		Тушинська	
-114908	Л	Лютий Тарас	Тарас		Лютий	
-114867	А	Александр Ханин	Ханин		Александр	
-114797	В	Вольф Фрідріх	Фрідріх		Вольф	
-114789	М	Макґоніґал Келлі	Келлі		Макґоніґал	
-114764	Г	Горобець Віктор	Віктор		Горобець	
-114559	Г	Гарді Томас	Томас		Гарді	
-114555	С	Селезньов Володимир	Володимир		Селезньов	
-114552	О	Олег Друздєв	Друздєв		Олег	
-114526	Д	Даніхнов Володимир	Володимир		Даніхнов	
-114525	А	Астров-Чубенко В’ячеслав	В’ячеслав		Астров-Чубенко	
-114524	Т	Тараканов Дмитро	Дмитро		Тараканов	
-114523	Р	Рашевський Михайло	Михайло		Рашевський	
-114522	О	Остапенко Юлія	Юлія		Остапенко	
-114521	В	Виставний Владислав	Владислав		Виставний	
-114520	Ш	Шебанов Олександр	Олександр		Шебанов	
-114519	Б	Бакк Ольга	Ольга		Бакк	
-114518	К	Каланжов Владислав	Владислав		Каланжов	
-114517	Н	Н.Е.Нормальний			Н.Е.Нормальний	
-114516	Л	Лєдєньов Віктор	Віктор		Лєдєньов	
-114515	М	Максименко Андрій	Андрій		Максименко	
-114514	С	Сандлер Юлія	Юлія		Сандлер	
-114513	К	Копил Віталій	Віталій		Копил	
-114475	Р	Райс Кондоліза	Кондоліза		Райс	
-114425	М	Менсон Марк	Марк		Менсон	
-114412	Р	Робінс Гарольд	Гарольд		Робінс	
-114405	Х	Хейлі Артур	Артур		Хейлі	
-114397	А	Ааронович Бен	Бен		Ааронович	
-114395	Н	Норт Клер	Клер		Норт	
-114394	Т	Тертон Стюарт	Стюарт		Тертон	
-114373	С	Селінджер Джером Девід	Джером	Девід	Селінджер	
-114372	С	Сюецінь Цао	Цао		Сюецінь	
-114371	К	Кундер Ріо	Ріо		Кундер	
-114370	А	Аккерман Галя	Галя		Аккерман	
-114367	А	Абе Кобо	Кобо		Абе	
-114294	К	Кузьо Тарас	Тарас		Кузьо	
-114293	Б	Біла Надія	Надія		Біла	
-114252	Н	норвезький народ	народ		норвезький	
-114204	Н	Невідомий автор			Невідомий автор	
-114189	Ґ	Ґрофф Лорен	Лорен		Ґрофф	
-114166	Л	Лютий Орест	Орест		Лютий	
-114165	М	Мухарський Антін	Антін		Мухарський	
-114157	К	Копинець Антон	Антон		Копинець	
-114156	С	Саєрстад Осне	Осне		Саєрстад	
-114145	Б	Браун Жанна Олександрівна	Жанна	Олександрівна	Браун	
-114130	Ґ	Ґрем-Сміт Сет	Сет		Ґрем-Сміт	
-114051	Є	Єрмоленко Володимир	Володимир		Єрмоленко	
-114045	Е	Ерпенбек Дженні	Дженні		Ерпенбек	
-113989	С	Скляренко Семен Дмитрович	Семен	Дмитрович	Скляренко	
-113985	Д	Докінз Річард	Річард		Докінз	
-113968	А	Акройд Пітер	Пітер		Акройд	
-113954	Д	Делілло Дон	Дон		Делілло	
-113946	Л	Лукінюк Михайло	Михайло		Лукінюк	
-113945	С	Смолич Юрій Корнійович	Юрій	Корнійович	Смолич	
-113944	П	Панч Петро Йосипович	Петро	Йосипович	Панч	
-113933	К	Костецький Анатолій Георгійович	Анатолій	Георгійович	Костецький	
-113932	Ш	Шаміссо Адельберт фон	Адельберт фон		Шаміссо	
-113822	Ф	Фолетт Кен	Кен		Фолетт	
-113810	Д	Данцir Шарль	Шарль		Данцir	
-113779	Ч	Чізмар Річард	Річард		Чізмар	
-113771	Г	Геллер Джозеф	Джозеф		Геллер	
-113769	К	Крісті Аґата	Аґата		Крісті	
-113754	К	Кебуладзе Вахтанґ	Вахтанґ		Кебуладзе	
-113645	В	Воллебен Петер	Петер		Воллебен	
-113608	А	Аллен Девід	Девід		Аллен	
-113599	К	Купріян Ольга	Ольга		Купріян	
-113593	Ф	Фреймут Оля	Оля		Фреймут	
-113592	Ф	Фреймут Ольга	Ольга		Фреймут	
-113572	С	Сінґер Пітер	Пітер		Сінґер	
-113571	Б	Брукінґ Емерсон Т.	Емерсон	Т.	Брукінґ	
-113570	Г	Голден Кристі	Кристі		Голден	
-113569	С	Скарітон Джонатан	Джонатан		Скарітон	
-113438	Ф	Філліпс Джин	Джин		Філліпс	
-113437	П	Портер Елінор	Елінор		Портер	
-113355	Р	Ростан Едмон	Едмон		Ростан	
-112986	Ґ	Ґевін КЕННЕДІ	КЕННЕДІ		Ґевін	
-112963	М	Масляк Петро	Петро		Масляк	
-112851	Д	Дмитрик Іван	Іван		Дмитрик	
-112657	Е	Ернест Гемінґвей	Гемінґвей		Ернест	
-112514	Р	Ростовцев Едуард Ісакович	Едуард	Ісакович	Ростовцев	
-112476	Т	Толстой Лев Миколайович	Лев	Миколайович	Толстой	
-112474	З	Зуєв-Ординець Михайло	Михайло		Зуєв-Ординець	
-112473	О	Огульчанський Олексій Якович	Олексій	Якович	Огульчанський	
-112472	О	Олдрідж Джеймс	Джеймс		Олдрідж	
-112462	П	Поліщук Віктор Варфоломійович	Віктор	Варфоломійович	Поліщук	
-112453	Л	Лис Володимир Савович	Володимир	Савович	Лис	
-112452	Д	Дніпров Анатолій Петрович	Анатолій	Петрович	Дніпров	
-112450	Б	Бретт Регіна	Регіна		Бретт	
-112449	Р	Регіна Бретт	Бретт		Регіна	
-112424	L	l.melnyk			l.melnyk	
-112332	Н	Недзелько Ромуальд	Ромуальд		Недзелько	
-112265	Г	Гофман Генріх Борисович	Генріх	Борисович	Гофман	
-112264	У	Уланов Лев	Лев		Уланов	
-112263	І	Ігнатьєв Олександр	Олександр		Ігнатьєв	
-112258	Ф	Фариняк Оршуля	Оршуля		Фариняк	
-112257	Б	Брет Гарт Френсис	Френсис		Брет Гарт	
-112256	К	Кавабата Ясунарі	Ясунарі		Кавабата	
-112255	У	Унт Маті	Маті		Унт	
-112254	Б	Бугай Олександр	Олександр		Бугай	
-112252	П	Павленко Сергій	Сергій		Павленко	
-112230	Ф	Фраєрман Рувім Ісаєвич	Рувім	Ісаєвич	Фраєрман	
-112197	М	Мак-Нілл Елізабет	Елізабет		Мак-Нілл	
-112196	В	Воллер Роберт Джеймс	Роберт Джеймс		Воллер	
-112195	М	Мойєс Джоджо	Джоджо		Мойєс	
-112039	С	Слотер Карін	Карін		Слотер	
-111898	Т	Турашвілі Дато	Дато		Турашвілі	
-111727	В	Верховная Рада Украины			Верховная Рада Украины	
-111526	С	Сухомлинський Василь	Василь		Сухомлинський	
-111525	К	Колфер Йоун	Йоун		Колфер	
-111465	Д	Думанська Оксана	Оксана		Думанська	
-111464	С	Сенченко Іван	Іван		Сенченко	
-111421	Г	Гринченко Борис Дмитриевич	Борис	Дмитриевич	Гринченко	
-111332	К	Коханюк Тетяна Сергіївна	Тетяна	Сергіївна	Коханюк	
-111328	Е	Ерно Анні	Анні		Ерно	
-111312	Б	Брич Лариса Павлівна	Лариса	Павлівна	Брич	
-111302	М	Мастєрова Валентина	Валентина		Мастєрова	
-111213	Д	де Тоннак Жан-Філіп	Жан-Філіп		де Тоннак	
-111212	К	Кар’єр Жан-Клод	Жан-Клод		Кар’єр	
-111085	П	Положій Віктор Іванович	Віктор	Іванович	Положій	
-110976	Р	Ролінґ Джоан Кетлін	Джоан Кетлін		Ролінґ	
-110961	Ґ	Ґрасс Ґюнтер	Ґюнтер		Ґрасс	
-110910	Ф	Фрезер Афанасий	Афанасий		Фрезер	
-110655	М	Муха Антон Иванович	Антон	Иванович	Муха	
-110641	Д	Дрозд Володимир Кирилович	Володимир	Кирилович	Дрозд	
-110622	Д	Дрозд Володимир Григоровия	Володимир	Григоровия	Дрозд	
-110583	Р	Роньшин Валерій	Валерій		Роньшин	
-110444	П	Пу Сунлін	Сунлін		Пу	
-110233	К	Куцык Евгений	Евгений		Куцык	
-110166	Б	Багмут Іван Адріанович	Іван	Адріанович	Багмут	
-110153	Л	Лігостов Вільям Олексійович	Вільям	Олексійович	Лігостов	
-110113	П	Парандовський Ян	Ян		Парандовський	
-109892	В	Веддінг Алекс	Алекс		Веддінг	
-109846	Б	Бедзик Юрій	Юрій		Бедзик	
-109812	П	Прічард Катаріна Сусанна	Катаріна	Сусанна	Прічард	
-109758	Я	Ячейкін Юрій Дмитрович	Юрій	Дмитрович	Ячейкін	
-109747	С	Стельмах Ярослав Ярослав	Ярослав		Стельмах Ярослав	
-109746	С	Стельмах Ярослав	Ярослав		Стельмах	
-109733	С	Сая Казіс	Казіс		Сая	
-109566	Т	Тулуб Зiнаїда Павлівна	Зiнаїда	Павлівна	Тулуб	
-109562	Ґ	Ґольдельман Соломон Ізраїлевич	Соломон	Ізраїлевич	Ґольдельман	
-109502	С	Села Каміло Хосе	Каміло Хосе		Села	
-109229	Д	Дзюба Іван Михайлович	Іван	Михайлович	Дзюба	
-109214	С	Сосьє Жослін	Жослін		Сосьє	
-109167	Л	Леруа Жіль	Жіль		Леруа	
-109098	З	Зеров Микола	Микола		Зеров	
-109083	Б	Бершан Іво	Іво		Бершан	
-108971	Т	Тимочко Іолана	Іолана		Тимочко	
-108969	М	Мартін Джордж.Р. Р.	Джордж.Р. Р.		Мартін	
-108968	М	Мартін Джордж Р.Р.	Джордж Р.Р.		Мартін	
-108967	Д	Денисенко Олександр	Олександр		Денисенко	
-108966	Р	Росич Олекса	Олекса		Росич	
-108758	Ч	Чешко Федір	Федір		Чешко	
-108757	Л	Левченко Олександр Миколайович	Олександр	Миколайович	Левченко	
-108703	П	Пахор Борис	Борис		Пахор	
-108618	Б	Бардуґо Лі	Лі		Бардуґо	
-108242	К	Кільченський Володимир	Володимир		Кільченський	
-108143	Г	Грабовський Сергій Ігорович	Сергій	Ігорович	Грабовський	
-108023	Х	Хільченко С В	С	В	Хільченко	
-108022	У	Удовенко Ж В	Ж	В	Удовенко	
-108021	К	Кузьмічов Я В	Я	В	Кузьмічов	
-108020	К	Кобилянський О Л	О	Л	Кобилянський	
-108019	К	Кофанов А В	А	В	Кофанов	
-107805	Ґ	Ґрифіт Чейні Джон	Джон		Ґрифіт Чейні	
-107783	Б	Бриних Михайло	Михайло		Бриних	
-107625	А	Андрусяк Михайло	Михайло		Андрусяк	
-107346	К	Коваленко Любов	Любов		Коваленко	
-107326	М	Могильний Аттила	Аттила		Могильний	
-107155	Б	Бедь Віктор	Віктор		Бедь	
-107080	Б	Бояновська Едита М.	Едита	М.	Бояновська	
-107062	Г	Годованець Володимир	Володимир		Годованець	
-107061	Р	Ріяка			Ріяка	
-107060	Б	Битяк			Битяк	
-106938	Г	Гольдельман Соломон	Соломон		Гольдельман	
-106859	М	Мопассан Гі де	Гі де		Мопассан	
-106808	Б	Безорудько Віктор Григорович	Віктор	Григорович	Безорудько	
-106771	Д	Дюрас Марґеріт	Марґеріт		Дюрас	
-106754	А	Авраменко Валентин	Валентин		Авраменко	
-106645	Т	Тис Юрій	Юрій		Тис	
-106642	Б	Багряний Іван Павлович	Іван	Павлович	Багряний	
-106620	Д	Димаров Анатолий	Анатолий		Димаров	
-106611	Д	Дері Тібор	Тібор		Дері	
-106610	Ш	Шмітт Ерік-Еммануель	Ерік-Еммануель		Шмітт	
-106389	С	Сорока Юрій В.	Юрій	В.	Сорока	
-106371	С	Сорока Ю. В.	Ю.	В.	Сорока	
-106364	Д	Дятель Данило	Данило		Дятель	
-106363	В	Вольвач Петро Васильович	Петро	Васильович	Вольвач	
-106339	К	Касьянов Георгий	Георгий		Касьянов	
-106338	С	Сакара Євген Ігорович	Євген	Ігорович	Сакара	
